StartTime,StartEpoch,BW,EndTime,EndEpoch,CPULoad1m,CPULoad5m,CPULoad5m,NetDevRX,NetDevTX,IRQconfig,IRQinput,IRQoutput,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,MemTotal,MemFree,MemAvailable,Buffers,Cached
2018-05-09_14-38-06.178397644,1525869486.180621675,23481370199,2018-05-09_14-38-36.224619748,1525869516.226707306,0.61,0.57,0.53,36494480584,34844866358128,,,,8702,6,587357,4884305,1051,0,12015,260,0,0,7707424,7204752,7122728,948,160872
2018-05-09_14-38-36.258998507,1525869516.261218340,23505823280,2018-05-09_14-39-06.306251702,1525869546.308527769,0.62,0.58,0.54,36577199784,34936280086060,,,,8719,6,589023,4893260,1051,0,12033,260,0,0,7707424,7217796,7136088,948,160864
2018-05-09_14-39-06.340973381,1525869546.343054205,23419090386,2018-05-09_14-39-36.384147408,1525869576.386245082,0.56,0.57,0.54,36659605384,35027352393808,,,,8735,6,590612,4902286,1051,0,12049,261,0,0,7707424,7217832,7136276,948,160864
2018-05-09_14-39-36.417812206,1525869576.419865227,20307833949,2018-05-09_14-40-06.462782262,1525869606.464972902,0.46,0.55,0.53,36731260594,35106327113822,,,,8754,6,591973,4911549,1051,0,12097,261,0,0,7707424,7217688,7136136,948,160868
2018-05-09_14-40-06.497239733,1525869606.499316430,23639656970,2018-05-09_14-40-36.542876724,1525869636.544978283,0.69,0.59,0.54,36814440196,35198259411206,,,,8770,6,593647,4920499,1051,0,12112,262,0,0,7707424,7217624,7136076,948,160872
2018-05-09_14-40-36.577886775,1525869636.579974784,23511779331,2018-05-09_14-41-06.643612039,1525869666.646209736,0.62,0.59,0.54,36897187552,35289695025064,,,,8785,6,595281,4929444,1051,0,12127,262,0,0,7707424,7217376,7135528,948,160872
2018-05-09_14-41-06.684727840,1525869666.686929024,23520663624,2018-05-09_14-41-36.732815290,1525869696.734947632,0.57,0.58,0.54,36979968654,35381164085978,,,,8799,6,596884,4938411,1051,0,12171,262,0,0,7707424,7217480,7135936,948,160872
2018-05-09_14-41-36.768506162,1525869696.770607841,21436175636,2018-05-09_14-42-06.813311671,1525869726.815650001,0.60,0.59,0.54,37055506588,35464527379504,,,,8813,6,598308,4947589,1051,0,12204,262,0,0,7707424,7217316,7135764,948,160872
2018-05-09_14-42-06.848608876,1525869726.850737120,21466796684,2018-05-09_14-42-36.893108504,1525869756.895571092,0.44,0.55,0.53,37131150808,35548008439300,,,,8827,6,599738,4956772,1051,0,12218,262,0,0,7707424,7217980,7136408,948,160872
2018-05-09_14-42-36.927641504,1525869756.929735682,23557165326,2018-05-09_14-43-06.974480306,1525869786.976608924,0.41,0.53,0.53,37214055228,35639620578118,,,,8850,6,601479,4965656,1051,0,12242,263,0,0,7707424,7216200,7134652,948,160872
2018-05-09_14-43-07.008983651,1525869787.011114443,23520042137,2018-05-09_14-43-37.077736484,1525869817.081179760,0.36,0.50,0.52,37296809108,35731087508616,,,,8865,6,603101,4974586,1051,0,12261,263,0,0,7707424,7217776,7136224,948,160872
2018-05-09_14-43-37.120490774,1525869817.122513657,23589851666,2018-05-09_14-44-07.168976874,1525869847.171244668,0.41,0.50,0.51,37379837318,35822825742442,,,,8884,6,604726,4983552,1051,0,12285,263,0,0,7707424,7203944,7122392,948,160884
2018-05-09_14-44-07.204606039,1525869847.206643286,21499318204,2018-05-09_14-44-37.248938125,1525869877.251203288,0.57,0.53,0.52,37455581548,35906432116308,,,,8898,6,606165,4992659,1051,0,12303,263,0,0,7707424,7204956,7123092,948,160884
2018-05-09_14-44-37.283824492,1525869877.285916708,23535614001,2018-05-09_14-45-07.328419154,1525869907.330540914,0.62,0.54,0.53,37538392616,35997959592190,,,,8916,6,607867,5001570,1051,0,12348,264,0,0,7707424,7204116,7122280,948,160884
2018-05-09_14-45-07.363252615,1525869907.365270947,23467777299,2018-05-09_14-45-37.407836801,1525869937.409985775,0.58,0.54,0.53,37620965712,36089224350856,,,,8933,6,609494,5010546,1051,0,12400,264,0,0,7707424,7204484,7122868,948,160888
2018-05-09_14-45-37.441597678,1525869937.443641641,23496702214,2018-05-09_14-46-07.487079402,1525869967.489242615,0.61,0.55,0.53,37703663018,36180600458066,,,,8946,6,611184,5019424,1051,0,12448,264,0,0,7707424,7204032,7122684,948,160888
2018-05-09_14-46-07.522018677,1525869967.524096264,21532534328,2018-05-09_14-46-37.585475267,1525869997.588363568,0.58,0.55,0.53,37779515642,36264337159314,,,,8967,6,612659,5028558,1051,0,12495,264,0,0,7707424,7204052,7122512,948,160892
2018-05-09_14-46-37.626590561,1525869997.628942879,23620528292,2018-05-09_14-47-07.676122225,1525870027.678641412,0.69,0.58,0.54,37862619700,36356195089772,,,,8984,6,614319,5037476,1051,0,12542,264,0,0,7707424,7216708,7135156,948,160884
2018-05-09_14-47-07.711707046,1525870027.713784014,23531917089,2018-05-09_14-47-37.757075244,1525870057.759203846,0.81,0.62,0.55,37945410806,36447708660470,,,,9005,6,615950,5046402,1051,0,12575,265,0,0,7707424,7216536,7135004,948,160884
2018-05-09_14-47-37.791675737,1525870057.793811030,23609179713,2018-05-09_14-48-07.835000062,1525870087.837347859,0.76,0.62,0.56,38028460876,36539521473446,,,,9018,6,617609,5055364,1051,0,12593,265,0,0,7707424,7216824,7135288,948,160884
2018-05-09_14-48-07.869645083,1525870087.871825647,21554501932,2018-05-09_14-48-37.914779286,1525870117.917030795,0.71,0.62,0.56,38104393832,36623344130398,,,,9032,6,619074,5064496,1051,0,12609,265,0,0,7707424,7216884,7135364,948,160884
2018-05-09_14-48-37.949635293,1525870117.951770988,23633624965,2018-05-09_14-49-07.994620918,1525870147.996886030,0.75,0.64,0.57,38187544238,36715252247290,,,,9049,6,620692,5073454,1051,0,12624,265,0,0,7707424,7216884,7135364,948,160888
2018-05-09_14-49-08.029419743,1525870148.031518603,23516247158,2018-05-09_14-49-38.096919647,1525870178.099839568,0.85,0.68,0.58,38270284766,36806707123474,,,,9064,6,622333,5082435,1051,0,12640,265,0,0,7707424,7217016,7135516,948,160888
