StartTime,StartEpoch,BW,EndTime,EndEpoch,CPULoad1m,CPULoad5m,CPULoad5m,NetDevRX,NetDevTX,IRQconfig,IRQinput,IRQoutput,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,MemTotal,MemFree,MemAvailable,Buffers,Cached
2018-05-15_21-46-06.379888843,1526413566.382441986,,2018-05-15_21-46-06.393751347,1526413566.396350850,0.79,0.59,0.63,,,,,,7479,0,367371,2142389,1835,0,70255,136,0,0,7707080,7126204,7034708,2108,146280
2018-05-15_21-46-06.435061692,1526413566.437612857,,2018-05-15_21-46-06.448868320,1526413566.451478824,0.79,0.59,0.63,,,,,,7480,0,367376,2142404,1835,0,70255,136,0,0,7707080,7126160,7034820,2108,146280
2018-05-15_21-46-06.490220709,1526413566.492815789,,2018-05-15_21-46-06.504145922,1526413566.506783723,0.79,0.59,0.63,,,,,,7482,0,367381,2142420,1835,0,70255,136,0,0,7707080,7125888,7034548,2108,146280
2018-05-15_21-46-06.545340562,1526413566.547944995,,2018-05-15_21-46-06.559249686,1526413566.561832952,0.79,0.59,0.63,,,,,,7484,0,367385,2142436,1835,0,70255,136,0,0,7707080,7125552,7034268,2108,146280
2018-05-15_21-46-06.600438709,1526413566.603011182,,2018-05-15_21-46-06.614308695,1526413566.616906998,0.79,0.59,0.63,,,,,,7485,0,367390,2142451,1835,0,70255,136,0,0,7707080,7125272,7033932,2108,146280
2018-05-15_21-46-06.655404822,1526413566.657967778,,2018-05-15_21-46-06.669113962,1526413566.671709390,0.79,0.59,0.63,,,,,,7487,0,367394,2142467,1835,0,70255,136,0,0,7707080,7125128,7033788,2108,146280
2018-05-15_21-46-06.710267620,1526413566.712840169,,2018-05-15_21-46-06.723943866,1526413566.726594718,0.79,0.59,0.63,,,,,,7488,0,367400,2142484,1835,0,70255,137,0,0,7707080,7125112,7033772,2108,146280
2018-05-15_21-46-06.770191155,1526413566.772749764,,2018-05-15_21-46-06.783994192,1526413566.786557619,0.79,0.59,0.63,,,,,,7490,0,367404,2142499,1835,0,70255,137,0,0,7707080,7125176,7033836,2108,146280
2018-05-15_21-46-06.825254388,1526413566.827821377,,2018-05-15_21-46-06.839057435,1526413566.841613878,0.79,0.59,0.63,,,,,,7491,0,367409,2142515,1835,0,70255,137,0,0,7707080,7125224,7034080,2108,146280
2018-05-15_21-46-06.880477569,1526413566.883015445,,2018-05-15_21-46-06.894685322,1526413566.897244759,0.79,0.59,0.63,,,,,,7493,0,367413,2142531,1835,0,70255,137,0,0,7707080,7126168,7034580,2108,146280
2018-05-15_21-46-06.935793261,1526413566.938339852,,2018-05-15_21-46-06.949668402,1526413566.952262885,0.79,0.59,0.63,,,,,,7495,0,367418,2142546,1835,0,70255,137,0,0,7707080,7126808,7035468,2108,146280
2018-05-15_21-46-06.990821146,1526413566.993350026,,2018-05-15_21-46-07.004657055,1526413567.007228763,0.79,0.59,0.63,,,,,,7496,0,367422,2142562,1835,0,70255,137,0,0,7707080,7126268,7035136,2108,146280
2018-05-15_21-46-07.045776551,1526413567.048274611,,2018-05-15_21-46-07.059537971,1526413567.062074891,0.79,0.59,0.63,,,,,,7498,0,367427,2142577,1835,0,70255,137,0,0,7707080,7126732,7035392,2108,146280
2018-05-15_21-46-07.100456058,1526413567.102937418,,2018-05-15_21-46-07.114490318,1526413567.117025659,0.79,0.59,0.63,,,,,,7499,0,367431,2142593,1835,0,70255,137,0,0,7707080,7125864,7034524,2108,146280
2018-05-15_21-46-07.155614884,1526413567.158089356,,2018-05-15_21-46-07.169632343,1526413567.172129134,0.79,0.59,0.63,,,,,,7501,0,367436,2142608,1835,0,70255,137,0,0,7707080,7125396,7034056,2108,146280
2018-05-15_21-46-07.210635189,1526413567.213101989,,2018-05-15_21-46-07.225940313,1526413567.228468754,0.79,0.59,0.63,,,,,,7503,0,367440,2142624,1835,0,70255,137,0,0,7707080,7125120,7033780,2108,146280
2018-05-15_21-46-07.266894594,1526413567.269389407,,2018-05-15_21-46-07.281116717,1526413567.283675063,0.79,0.59,0.63,,,,,,7504,0,367445,2142640,1835,0,70255,137,0,0,7707080,7125860,7034260,2108,146284
2018-05-15_21-46-07.322365738,1526413567.324881154,,2018-05-15_21-46-07.336349352,1526413567.338891068,0.79,0.59,0.63,,,,,,7505,0,367450,2142656,1835,0,70255,137,0,0,7707080,7125528,7034192,2108,146284
2018-05-15_21-46-07.377112854,1526413567.379610561,,2018-05-15_21-46-07.391113970,1526413567.393677468,0.79,0.59,0.63,,,,,,7507,0,367455,2142671,1835,0,70255,137,0,0,7707080,7125644,7034308,2108,146284
2018-05-15_21-46-07.431863081,1526413567.434385841,,2018-05-15_21-46-07.446398574,1526413567.448953035,0.79,0.59,0.63,,,,,,7508,0,367459,2142687,1835,0,70255,137,0,0,7707080,7125104,7033768,2108,146284
2018-05-15_21-46-07.486973966,1526413567.489451630,,2018-05-15_21-46-07.500919086,1526413567.503426390,0.79,0.59,0.63,,,,,,7510,0,367464,2142702,1835,0,70255,137,0,0,7707080,7125388,7034052,2108,146284
