StartTime,StartEpoch,BW,EndTime,EndEpoch,CPULoad1m,CPULoad5m,CPULoad5m,NetDevRX,NetDevTX,IRQconfig,IRQinput,IRQoutput,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,MemTotal,MemFree,MemAvailable,Buffers,Cached
2018-05-10_20-58-54.984204221,1525978734.986703041,36.542439,2018-05-10_20-59-25.234778544,1525978765.237297434,1.00,0.99,0.95,76612834,175195611450,,,,1034197,106,16418,34288211,1764,0,84,897,0,0,7707080,7143880,7096684,2108,216676
2018-05-10_20-59-25.276579753,1525978765.279103993,36.568651,2018-05-10_20-59-55.523994724,1525978795.526517840,1.00,0.99,0.95,76613978,175195612782,,,,1037217,106,16424,34297300,1764,0,84,897,0,0,7707080,7143484,7096288,2108,216676
2018-05-10_20-59-55.583513361,1525978795.586144969,36.532572,2018-05-10_21-00-25.831961004,1525978825.834744142,0.92,0.97,0.95,76615122,175195614114,,,,1040242,106,16436,34306374,1764,0,84,898,0,0,7707080,7144052,7096620,2108,216688
2018-05-10_21-00-25.877123613,1525978825.879687359,36.558664,2018-05-10_21-00-56.127305324,1525978856.130025638,0.95,0.97,0.95,76616266,175195615446,,,,1043264,106,16442,34315459,1764,0,84,898,0,0,7707080,7143892,7096512,2108,216688
2018-05-10_21-00-56.171468253,1525978856.174066716,36.555542,2018-05-10_21-01-26.422212133,1525978886.424843884,0.97,0.97,0.95,76617410,175195616778,,,,1046289,106,16454,34324533,1764,0,85,899,0,0,7707080,7143648,7096468,2108,216688
2018-05-10_21-01-26.463398700,1525978886.466010444,36.568527,2018-05-10_21-01-56.742025905,1525978916.745628886,0.98,0.98,0.95,76618554,175195618050,,,,1049311,106,16467,34333624,1764,0,85,899,0,0,7707080,7143684,7096700,2108,216688
2018-05-10_21-01-56.800225671,1525978916.803001393,36.558793,2018-05-10_21-02-27.054059964,1525978947.056737244,0.99,0.98,0.95,76619698,175195619382,,,,1052332,106,16475,34342710,1764,0,85,899,0,0,7707080,7143104,7096120,2108,216688
2018-05-10_21-02-27.099380804,1525978947.102166958,36.522745,2018-05-10_21-02-57.348085440,1525978977.350774675,0.99,0.98,0.95,76620842,175195620714,,,,1055351,106,16481,34351800,1764,0,85,899,0,0,7707080,7143776,7096596,2108,216688
2018-05-10_21-02-57.407636293,1525978977.410346737,36.562068,2018-05-10_21-03-27.660286966,1525979007.662783093,1.00,0.99,0.95,76621986,175195622046,,,,1058388,106,16509,34360846,1764,0,85,900,0,0,7707080,7131364,7084188,2108,216696
2018-05-10_21-03-27.701334303,1525979007.703781754,36.558747,2018-05-10_21-03-57.949105895,1525979037.951620793,0.92,0.97,0.95,76623130,175195623378,,,,1061412,106,16519,34369921,1764,0,85,900,0,0,7707080,7131144,7084168,2108,216700
2018-05-10_21-03-57.990057019,1525979037.992560712,36.562075,2018-05-10_21-04-28.238082500,1525979068.240596977,0.84,0.94,0.94,76624274,175195624710,,,,1064434,106,16525,34379005,1764,0,85,901,0,0,7707080,7130600,7083428,2108,216700
2018-05-10_21-04-28.281014723,1525979068.283545974,36.558811,2018-05-10_21-04-58.531582582,1525979098.534318026,0.90,0.95,0.94,76625418,175195626042,,,,1067459,106,16535,34388079,1764,0,85,901,0,0,7707080,7131284,7084316,2108,216708
2018-05-10_21-04-58.573231105,1525979098.575757507,36.555442,2018-05-10_21-05-28.831836245,1525979128.834782608,0.94,0.95,0.95,76626562,175195627374,,,,1070488,106,16557,34397140,1764,0,85,901,0,0,7707080,7131192,7084028,2108,216708
2018-05-10_21-05-28.878694724,1525979128.881252605,36.539147,2018-05-10_21-05-59.129462955,1525979159.132023861,0.96,0.96,0.95,76627706,175195628706,,,,1073508,106,16563,34406225,1764,0,85,901,0,0,7707080,7131728,7084564,2108,216708
2018-05-10_21-05-59.171690375,1525979159.174250429,36.457194,2018-05-10_21-06-29.421222869,1525979189.423868389,0.98,0.96,0.95,76628850,175195630038,,,,1076523,106,16569,34415308,1764,0,85,902,0,0,7707080,7143864,7096400,2108,216700
2018-05-10_21-06-29.463006404,1525979189.465550200,36.558816,2018-05-10_21-06-59.711786259,1525979219.714331106,0.99,0.96,0.95,76629994,175195631370,,,,1079543,106,16575,34424392,1764,0,85,903,0,0,7707080,7143784,7096616,2108,216700
2018-05-10_21-06-59.753864701,1525979219.756441760,36.558818,2018-05-10_21-07-30.002555328,1525979250.005100314,0.99,0.97,0.95,76631138,175195632702,,,,1082564,106,16582,34433475,1764,0,85,903,0,0,7707080,7144568,7097204,2108,216700
2018-05-10_21-07-30.043997563,1525979250.046535918,36.555540,2018-05-10_21-08-00.312760642,1525979280.316181445,1.00,0.97,0.95,76632282,175195633974,,,,1085586,106,16589,34442567,1764,0,85,903,0,0,7707080,7143564,7096592,2108,216700
2018-05-10_21-08-00.363472226,1525979280.366023371,36.565327,2018-05-10_21-08-30.619960865,1525979310.622558921,1.00,0.97,0.95,76633426,175195635306,,,,1088620,106,16617,34451618,1764,0,85,904,0,0,7707080,7143128,7096160,2108,216704
2018-05-10_21-08-30.662612502,1525979310.665472930,36.521201,2018-05-10_21-09-00.913396352,1525979340.916028054,1.00,0.97,0.95,76634570,175195636638,,,,1091637,106,16623,34460703,1764,0,85,904,0,0,7707080,7144004,7096644,2108,216704
2018-05-10_21-09-00.954805230,1525979340.957329300,36.529317,2018-05-10_21-09-31.203823917,1525979371.206569290,1.00,0.98,0.95,76635714,175195637970,,,,1094656,106,16629,34469787,1764,0,85,905,0,0,7707080,7143972,7096808,2108,216704
2018-05-10_21-09-31.248013421,1525979371.250621844,36.561938,2018-05-10_21-10-01.496375532,1525979401.499043159,1.00,0.98,0.95,76636858,175195639302,,,,1097683,106,16641,34478860,1764,0,86,906,0,0,7707080,7143968,7096268,2108,216704
2018-05-10_21-10-01.540761844,1525979401.543325056,36.568651,2018-05-10_21-10-31.788796353,1525979431.791369624,0.95,0.97,0.95,76638002,175195640634,,,,1100705,106,16646,34487944,1764,0,86,906,0,0,7707080,7144064,7096628,2108,216712
2018-05-10_21-10-31.830072580,1525979431.832626698,36.555542,2018-05-10_21-11-02.080027111,1525979462.082756480,0.97,0.97,0.95,76639146,175195641966,,,,1103730,106,16653,34497035,1764,0,86,906,0,0,7707080,7143540,7096384,2108,216712
2018-05-10_21-11-02.151884328,1525979462.154857151,36.565340,2018-05-10_21-11-32.420647022,1525979492.423836733,0.98,0.97,0.95,76640290,175195643298,,,,1106757,106,16678,34506100,1764,0,86,907,0,0,7707080,7130852,7084144,2108,216720
2018-05-10_21-11-32.468139029,1525979492.470930075,36.562090,2018-05-10_21-12-02.718456128,1525979522.720999440,0.99,0.98,0.95,76641434,175195644630,,,,1109781,106,16690,34515182,1764,0,86,908,0,0,7707080,7130752,7083804,2108,216724
2018-05-10_21-12-02.783194921,1525979522.785788014,36.568612,2018-05-10_21-12-33.031577451,1525979553.034094222,0.99,0.98,0.95,76642578,175195645962,,,,1112801,106,16697,34524269,1764,0,86,909,0,0,7707080,7130656,7083508,2108,216724
