StartTime,StartEpoch,BW,EndTime,EndEpoch,CPULoad1m,CPULoad5m,CPULoad5m,NetDevRX,NetDevTX,IRQconfig,IRQinput,IRQoutput,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,MemTotal,MemFree,MemAvailable,Buffers,Cached
2018-05-09_13-51-59.722946110,1525866719.725346510,24378411896,2018-05-09_13-52-29.769551119,1525866749.771936697,0.38,0.50,0.55,29535668882,27511330010422,,,,7168,6,460030,4026177,1025,0,9953,233,0,0,7707424,7232072,7145264,948,150620
2018-05-09_13-52-29.804934111,1525866749.806973479,23800205652,2018-05-09_13-52-59.848162677,1525866779.850276039,0.38,0.49,0.55,29640949328,27601119159470,,,,7182,6,461462,4035285,1025,0,9982,233,0,0,7707424,7232472,7145604,948,150620
2018-05-09_13-52-59.882637332,1525866779.884949032,23763953928,2018-05-09_13-53-29.927737983,1525866809.929906361,0.50,0.51,0.55,29746875194,27690772892920,,,,7206,6,462893,4044354,1025,0,10038,233,0,0,7707424,7231596,7144576,948,150620
2018-05-09_13-53-29.964100024,1525866809.966201863,24427879658,2018-05-09_13-54-00.008671967,1525866840.010801270,0.52,0.51,0.55,29854710860,27782932261440,,,,7222,6,464375,4053392,1025,0,10093,234,0,0,7707424,7232228,7144728,948,150620
2018-05-09_13-54-00.042948245,1525866840.045125276,23665072252,2018-05-09_13-54-30.110671995,1525866870.113764971,0.43,0.49,0.54,29960393666,27872213478298,,,,7237,6,465878,4062422,1025,0,10122,234,0,0,7707424,7231636,7144772,948,150620
2018-05-09_13-54-30.152839090,1525866870.155181817,23696932323,2018-05-09_13-55-00.202844534,1525866900.204996185,0.43,0.49,0.54,30064813892,27961615481140,,,,7251,6,467251,4071505,1025,0,10143,235,0,0,7707424,7231984,7144964,948,150620
2018-05-09_13-55-00.238082705,1525866900.240317140,23869405447,2018-05-09_13-55-30.283358776,1525866930.285501863,0.47,0.49,0.54,30173341958,28051666376376,,,,7264,6,468753,4080523,1025,0,10160,236,0,0,7707424,7232124,7145056,948,150620
2018-05-09_13-55-30.318514171,1525866930.320882510,23654936581,2018-05-09_13-56-00.363207441,1525866960.365359409,0.43,0.48,0.53,30278523224,28140908302118,,,,7284,6,470119,4089527,1025,0,10176,236,0,0,7707424,7219396,7132388,948,150632
2018-05-09_13-56-00.397992979,1525866960.400140847,23772934340,2018-05-09_13-56-30.441894448,1525866990.443938220,0.37,0.46,0.53,30385019750,28230596180964,,,,7296,6,471649,4098570,1025,0,10186,236,0,0,7707424,7219640,7132824,948,150632
2018-05-09_13-56-30.475279957,1525866990.477333515,24384835687,2018-05-09_13-57-00.520658251,1525867020.522790172,0.49,0.48,0.53,30493721456,28322595204462,,,,7314,6,473234,4107579,1025,0,10210,237,0,0,7707424,7219428,7132412,948,150632
2018-05-09_13-57-00.555820861,1525867020.557881073,23626418392,2018-05-09_13-57-30.604518156,1525867050.607119743,0.50,0.48,0.53,30599415782,28411729670026,,,,7339,6,474699,4116591,1025,0,10242,237,0,0,7707424,7218848,7131848,948,150636
