StartTime,StartEpoch,BW,EndTime,EndEpoch,CPULoad1m,CPULoad5m,CPULoad5m,NetDevRX,NetDevTX,IRQens2-0,IRQens2-1,IRQens2-2,IRQens2-3,IRQens2-4,IRQens2-5,IRQens2-6,IRQens2-7,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,MemTotal,MemFree,MemAvailable,Buffers,Cached
2018-05-02_19-00-27.344484663,1525280427.345936100,,2018-05-02_19-00-27.352463844,1525280427.353961099,1.83,0.69,0.31,216366767588,131722704,1079,8072,48,2700866,1035,3218266,2311691,94275,1347,0,20163,709681,2890,0,7657,0,0,0,32805052,31809956,31693872,948,159540
2018-05-02_19-00-27.388746652,1525280427.390202586,,2018-05-02_19-00-27.396800786,1525280427.398321815,1.83,0.69,0.31,216366767654,131722764,1079,8072,48,2700866,1035,3218268,2311691,94275,1349,0,20167,709712,2890,0,7657,0,0,0,32805052,31811604,31695260,948,159548
2018-05-02_19-00-27.433509881,1525280427.434975176,,2018-05-02_19-00-27.441447991,1525280427.442907983,1.83,0.69,0.31,216366767720,131722824,1079,8072,48,2700866,1035,3218268,2311691,94275,1350,0,20170,709742,2890,0,7657,0,0,0,32805052,31810196,31694132,948,159548
2018-05-02_19-00-27.477800873,1525280427.479280339,,2018-05-02_19-00-27.485768443,1525280427.487256944,1.83,0.69,0.31,216366767786,131722884,1079,8072,48,2700868,1035,3218268,2311691,94275,1351,0,20174,709773,2890,0,7657,0,0,0,32805052,31810280,31693940,948,159548
2018-05-02_19-00-27.522308291,1525280427.523786779,,2018-05-02_19-00-27.530302373,1525280427.531792461,1.83,0.69,0.31,216366767852,131722944,1081,8072,48,2700868,1035,3218268,2311691,94275,1353,0,20178,709803,2890,0,7657,0,0,0,32805052,31810424,31694364,948,159548
2018-05-02_19-00-27.566791094,1525280427.568247413,,2018-05-02_19-00-27.574639925,1525280427.576127104,1.83,0.69,0.31,216366767918,131723004,1081,8072,48,2700870,1035,3218268,2311691,94275,1354,0,20182,709834,2890,0,7657,0,0,0,32805052,31810180,31693576,948,159548
2018-05-02_19-00-27.611047388,1525280427.612496041,,2018-05-02_19-00-27.619141862,1525280427.620636809,1.83,0.69,0.31,216366767984,131723064,1083,8072,48,2700870,1035,3218268,2311693,94275,1355,0,20186,709864,2890,0,7657,0,0,0,32805052,31809664,31693764,948,159548
2018-05-02_19-00-27.655787272,1525280427.657256869,,2018-05-02_19-00-27.663807368,1525280427.665296221,1.83,0.69,0.31,216366768050,131723124,1083,8072,48,2700870,1035,3218268,2311693,94275,1357,0,20189,709895,2890,0,7657,0,0,0,32805052,31809432,31693368,948,159548
2018-05-02_19-00-27.700316505,1525280427.701785038,,2018-05-02_19-00-27.708424427,1525280427.709902543,1.83,0.69,0.31,216366768116,131723184,1083,8072,48,2700870,1035,3218270,2311693,94275,1357,0,20194,709925,2890,0,7657,0,0,0,32805052,31808908,31693304,948,159548
2018-05-02_19-00-27.745159246,1525280427.746614468,,2018-05-02_19-00-27.753110767,1525280427.754582520,1.83,0.69,0.31,216366768182,131723244,1083,8072,48,2700870,1035,3218272,2311695,94275,1358,0,20198,709956,2890,0,7657,0,0,0,32805052,31809132,31693328,948,159548
2018-05-02_19-00-27.789353986,1525280427.790813903,,2018-05-02_19-00-27.797385046,1525280427.798880944,1.83,0.69,0.31,216366768248,131723304,1083,8072,48,2700870,1035,3218272,2311695,94275,1359,0,20202,709987,2890,0,7657,0,0,0,32805052,31809928,31693868,948,159548
2018-05-02_19-00-27.834067687,1525280427.835544082,,2018-05-02_19-00-27.842021839,1525280427.843509046,1.83,0.69,0.31,216366768314,131723364,1085,8072,48,2700870,1035,3218272,2311695,94275,1360,0,20206,710017,2890,0,7657,0,0,0,32805052,31809984,31693920,948,159548
2018-05-02_19-00-27.878386695,1525280427.879847794,,2018-05-02_19-00-27.886408515,1525280427.887887946,1.83,0.69,0.31,216366768380,131723424,1085,8072,48,2700872,1035,3218272,2311695,94277,1362,0,20209,710048,2890,0,7657,0,0,0,32805052,31808776,31692972,948,159548
2018-05-02_19-00-27.922970200,1525280427.924443608,,2018-05-02_19-00-27.931015520,1525280427.932502046,1.83,0.69,0.31,216366768446,131723484,1085,8072,48,2700872,1035,3218272,2311695,94277,1363,0,20213,710078,2890,0,7657,0,0,0,32805052,31809520,31693456,948,159548
2018-05-02_19-00-27.967403480,1525280427.968872261,,2018-05-02_19-00-27.975435100,1525280427.976921152,1.83,0.69,0.31,216366768512,131723544,1085,8072,48,2700872,1037,3218272,2311695,94277,1366,0,20215,710109,2890,0,7657,0,0,0,32805052,31809816,31693440,948,159548
2018-05-02_19-00-28.012146703,1525280428.013595863,,2018-05-02_19-00-28.020080172,1525280428.021573823,1.83,0.69,0.31,216366768578,131723604,1085,8072,50,2700872,1037,3218272,2311695,94277,1367,0,20218,710139,2890,0,7657,0,0,0,32805052,31810708,31694332,948,159548
2018-05-02_19-00-28.056554012,1525280428.058012775,,2018-05-02_19-00-28.064649907,1525280428.066154683,1.83,0.69,0.31,216366768644,131723664,1085,8074,50,2700872,1037,3218272,2311695,94277,1369,0,20221,710170,2890,0,7657,0,0,0,32805052,31810108,31693732,948,159548
2018-05-02_19-00-28.101347587,1525280428.102808558,,2018-05-02_19-00-28.109303009,1525280428.110795288,1.83,0.69,0.31,216366768710,131723724,1085,8076,50,2700872,1037,3218272,2311695,94277,1370,0,20225,710200,2890,0,7657,0,0,0,32805052,31809440,31693752,948,159548
2018-05-02_19-00-28.145639166,1525280428.147118041,,2018-05-02_19-00-28.153734657,1525280428.155235659,1.83,0.69,0.31,216366768776,131723784,1085,8076,52,2700872,1037,3218272,2311695,94277,1372,0,20229,710231,2890,0,7657,0,0,0,32805052,31809040,31693240,948,159548
2018-05-02_19-00-28.190364701,1525280428.191835427,,2018-05-02_19-00-28.198364839,1525280428.199848607,1.83,0.69,0.31,216366768842,131723844,1085,8076,52,2700872,1039,3218272,2311695,94279,1374,0,20232,710261,2890,0,7657,0,0,0,32805052,31809584,31693784,948,159548
2018-05-02_19-00-28.234741741,1525280428.236197895,,2018-05-02_19-00-28.242802847,1525280428.244308836,1.83,0.69,0.31,216366768908,131723904,1085,8076,52,2700872,1039,3218272,2311695,94279,1376,0,20235,710292,2890,0,7657,0,0,0,32805052,31810048,31693980,948,159548
2018-05-02_19-00-28.279351780,1525280428.280804666,,2018-05-02_19-00-28.287293267,1525280428.288765684,1.83,0.69,0.31,216366768974,131723964,1085,8076,52,2700872,1041,3218272,2311695,94279,1377,0,20239,710322,2890,0,7657,0,0,0,32805052,31809868,31693460,948,159548
2018-05-02_19-00-28.323616587,1525280428.325068647,,2018-05-02_19-00-28.331579726,1525280428.333065888,1.83,0.69,0.31,216366769040,131724024,1085,8076,52,2700872,1041,3218272,2311695,94281,1378,0,20241,710353,2890,0,7657,0,0,0,32805052,31809756,31693968,948,159548
2018-05-02_19-00-28.368301029,1525280428.369784134,,2018-05-02_19-00-28.376363182,1525280428.377862638,1.83,0.69,0.31,216366769106,131724084,1085,8078,52,2700872,1041,3218272,2311695,94281,1380,0,20245,710383,2890,0,7657,0,0,0,32805052,31809756,31693432,948,159548
2018-05-02_19-00-28.412959219,1525280428.414490656,,2018-05-02_19-00-28.421030957,1525280428.422496630,1.83,0.69,0.31,216366769172,131724144,1085,8078,54,2700872,1041,3218272,2311695,94281,1381,0,20249,710414,2890,0,7657,0,0,0,32805052,31810756,31694416,948,159552
2018-05-02_19-00-28.457492806,1525280428.458941501,,2018-05-02_19-00-28.465485471,1525280428.466978079,1.83,0.69,0.31,216366769238,131724204,1085,8078,56,2700872,1041,3218272,2311695,94281,1383,0,20252,710444,2890,0,7657,0,0,0,32805052,31810364,31694264,948,159552
2018-05-02_19-00-28.501906148,1525280428.503372524,,2018-05-02_19-00-28.509950449,1525280428.511449187,1.83,0.69,0.31,216366769304,131724264,1085,8080,56,2700872,1041,3218272,2311695,94281,1385,0,20256,710475,2890,0,7657,0,0,0,32805052,31809328,31693784,948,159552
2018-05-02_19-00-28.546488808,1525280428.547961696,,2018-05-02_19-00-28.554460110,1525280428.555954194,1.83,0.69,0.31,216366769370,131724324,1085,8080,56,2700872,1041,3218272,2311695,94283,1387,0,20258,710505,2890,0,7657,0,0,0,32805052,31810376,31694296,948,159552
